ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki
ORL-PL-4487666097,Orlen,"Stacja Orlen, Polska (współrzędne: 51.77299, 20.20294)",51.772995,20.202939,,Do zrobienia,,
ORL-PL-4503716619,Orlen,"ul. Henryka Brodatego 4, 66-010 Nowogród Bobrzański",51.802898,15.256488,,Do zrobienia,,
ORL-PL-4524045213,Orlen nr 4441,98-100,51.554592,19.090116,,Do zrobienia,,
ORL-PL-4606170911,Orlen,"ul. Toruńska 1, 78-100 Kołobrzeg",54.165025,15.549613,,Do zrobienia,,
ORL-PL-4676942843,Orlen,"Stacja Orlen, Polska (współrzędne: 51.40465, 21.11880)",51.404649,21.118803,,Do zrobienia,,
ORL-PL-4728060104,Orlen,"Stacja Orlen, Polska (współrzędne: 51.41710, 21.15285)",51.417096,21.152849,,Do zrobienia,,
ORL-PL-4743451639,Orlen,"Nowy Kozłów Pierwszy, 96-513",52.161720,20.130022,,Do zrobienia,,
ORL-PL-4755802636,Orlen,ul. Staromiejska 22,51.985861,22.785577,,Do zrobienia,,
ORL-PL-4809249422,Stacja Paliw ORLEN,"Stacja Orlen, Polska (współrzędne: 51.08431, 22.97461)",51.084311,22.974615,,Do zrobienia,,
ORL-PL-4945999110,Orlen,"Stacja Orlen, Polska (współrzędne: 52.90701, 21.56575)",52.907012,21.565747,,Do zrobienia,,
ORL-PL-4964138066,Orlen,37-200,50.096061,22.492899,,Do zrobienia,,
ORL-PL-5002094205,Orlen nr 4282,76-037,54.208812,15.983522,,Do zrobienia,,
ORL-PL-5085315834,Orlen,"Stacja Orlen, Polska (współrzędne: 50.62304, 20.28362)",50.623044,20.283621,,Do zrobienia,,
ORL-PL-5097952621,Orlen,"ul. Wodzisławska 97, 44-325 Mszana",49.985641,18.505525,,Do zrobienia,,
ORL-PL-5101459726,Orlen,"Stacja Orlen, Polska (współrzędne: 50.52445, 20.19222)",50.524449,20.192217,,Do zrobienia,,
ORL-PL-5120703700,Orlen (Stacja Paliw),"ul. Tomaszowska 31, 97-217 Lubochnia Dworska",51.603110,20.048790,,Do zrobienia,,
ORL-PL-5169932481,Orlen,"ul. Wiślana 1, Dęblin",51.563962,21.833634,,Do zrobienia,,
ORL-PL-5204391076,Orlen,"Stacja Orlen, Polska (współrzędne: 51.38155, 21.13002)",51.381549,21.130019,,Do zrobienia,,
ORL-PL-5204759698,Orlen,"Stacja Orlen, Polska (współrzędne: 51.07280, 20.27171)",51.072804,20.271710,,Do zrobienia,,
ORL-PL-5223968094,Orlen nr 1063,"Rogowo, 88-420",52.731299,17.660224,,Do zrobienia,,
ORL-PL-5249441057,Orlen,"Biecz, 38-340",49.735431,21.264378,,Do zrobienia,,
ORL-PL-5261864257,Orlen,"Stacja Orlen, Polska (współrzędne: 50.09025, 18.54246)",50.090252,18.542465,,Do zrobienia,,
ORL-PL-5275615999,Orlen,ul. Księcia Witolda 15,52.041409,23.109509,,Do zrobienia,,
ORL-PL-5286564969,Orlen,"Stacja Orlen, Polska (współrzędne: 51.18550, 15.05084)",51.185497,15.050842,,Do zrobienia,,
ORL-PL-5291333894,Orlen,"ul. Legionów 48, 39-220 Pilzno",49.986359,21.279236,,Do zrobienia,,
ORL-PL-5297946721,Orlen,"Stacja Orlen, Polska (współrzędne: 50.31702, 19.24755)",50.317021,19.247551,,Do zrobienia,,
ORL-PL-5308272857,Orlen,"Stacja Orlen, Polska (współrzędne: 51.87341, 16.07962)",51.873411,16.079621,,Do zrobienia,,
ORL-PL-5313664257,Orlen nr 224,"ul. 11 Listopada 77A, 41-219 Sosnowiec",50.272230,19.178051,,Do zrobienia,,
ORL-PL-5313671244,Orlen nr 1392,"ul. 11 Listopada 112, 41-219 Sosnowiec",50.281360,19.174894,,Do zrobienia,,
ORL-PL-5363565427,Orlen,"ul. Łomżyńska 22, 18-414 Nowogród",53.224407,21.889528,,Do zrobienia,,
ORL-PL-5381117314,Orlen,"Stacja Orlen, Polska (współrzędne: 53.98086, 14.79670)",53.980857,14.796699,,Do zrobienia,,
ORL-PL-5402567365,Orlen,"Stacja Orlen, Polska (współrzędne: 53.41119, 14.54272)",53.411187,14.542716,,Do zrobienia,,
ORL-PL-5425301007,Orlen,"ul. Robotnicza 1, 39-100 Ropczyce",50.073759,21.585558,,Do zrobienia,,
ORL-PL-5466540779,Orlen,ul. Giżycka,53.951511,21.866604,,Do zrobienia,,
ORL-PL-5467646021,Orlen,"ul. Goworowska 39, 07-410",53.074786,21.576139,,Do zrobienia,,
ORL-PL-5486412978,Orlen nr 1335,"Stacja Orlen, Polska (współrzędne: 52.40158, 22.04212)",52.401582,22.042123,,Do zrobienia,,
ORL-PL-5486689546,Orlen,"Stacja Orlen, Polska (współrzędne: 53.51909, 19.07040)",53.519087,19.070396,,Do zrobienia,,
ORL-PL-5531025000,Orlen,"ul. Generała Władysława Sikorskiego 16B, 19-300 Ełk",53.831990,22.354232,,Do zrobienia,,
ORL-PL-5552069750,Orlen,"Stacja Orlen, Polska (współrzędne: 49.27945, 19.90876)",49.279453,19.908760,,Do zrobienia,,
ORL-PL-5590890245,Stacja benzynowa Orlen,"Stacja Orlen, Polska (współrzędne: 49.98637, 22.54497)",49.986374,22.544966,,Do zrobienia,,
ORL-PL-5614244042,Orlen,"Stacja Orlen, Polska (współrzędne: 51.05181, 21.09553)",51.051806,21.095530,,Do zrobienia,,
ORL-PL-5619456666,Orlen,"ul. Elbląska 28, 14-500 Braniewo",54.377897,19.811458,,Do zrobienia,,
ORL-PL-5684862222,Orlen nr 87,"Stacja Orlen, Polska (współrzędne: 51.58585, 18.72132)",51.585850,18.721322,,Do zrobienia,,
ORL-PL-5720824970,Orlen,"Stacja Orlen, Polska (współrzędne: 53.75900, 14.78538)",53.759000,14.785381,,Do zrobienia,,
ORL-PL-5758978289,Orlen,"Stacja Orlen, Polska (współrzędne: 52.38194, 16.74477)",52.381943,16.744765,,Do zrobienia,,
ORL-PL-5782855064,Orlen,62-834,51.848738,18.260192,,Do zrobienia,,
ORL-PL-5838485591,Orlen,"Stacja Orlen, Polska (współrzędne: 52.19633, 22.04813)",52.196327,22.048126,,Do zrobienia,,
ORL-PL-6217412485,Orlen,36-207,49.635622,22.095333,,Do zrobienia,,
ORL-PL-6260605838,Orlen,"ul. Lwowska 236, 33-300 Nowy Sącz",49.621277,20.743102,,Do zrobienia,,
ORL-PL-6421909199,Orlen,"Stacja Orlen, Polska (współrzędne: 49.80106, 19.04025)",49.801061,19.040249,,Do zrobienia,,
ORL-PL-6488056627,Orlen,"Stacja Orlen, Polska (współrzędne: 51.77927, 22.76424)",51.779265,22.764236,,Do zrobienia,,
ORL-PL-6528200017,Orlen,"ul. Radzyńska 16, Międzyrzec Podlaski",51.975826,22.756519,,Do zrobienia,,
ORL-PL-6642036186,Orlen,"Stacja Orlen, Polska (współrzędne: 50.78389, 17.34710)",50.783886,17.347101,,Do zrobienia,,
ORL-PL-6753081488,Orlen,"ul. Lubelska 5a, 27-600 Sandomierz",50.694805,21.755917,,Do zrobienia,,
ORL-PL-6754512655,Orlen,"ul. Maślicka 218, 54-104 Wrocław",51.157362,16.920817,,Do zrobienia,,
ORL-PL-6776736051,Orlen,"ul. Spółdzielców 18, Konin",52.232724,18.229067,,Do zrobienia,,
ORL-PL-6776749034,Orlen,"ul. Włocławska 91d, Toruń",52.991454,18.648850,,Do zrobienia,,
ORL-PL-6787559295,Orlen,"Stacja Orlen, Polska (współrzędne: 53.62211, 15.61279)",53.622106,15.612792,,Do zrobienia,,
ORL-PL-6855514665,Orlen,"Stacja Orlen, Polska (współrzędne: 50.08806, 18.23004)",50.088064,18.230043,,Do zrobienia,,
ORL-PL-6924368097,Orlen,"Stacja Orlen, Polska (współrzędne: 49.73141, 19.52341)",49.731405,19.523411,,Do zrobienia,,
ORL-PL-6975639689,Orlen,"Stacja Orlen, Polska (współrzędne: 54.37946, 18.31342)",54.379458,18.313418,,Do zrobienia,,
ORL-PL-7019238748,Orlen,"ul. Ząbkowicka 32, 57-100",50.776802,17.059906,,Do zrobienia,,
ORL-PL-7087065571,Orlen,"ul. Gdańska 92a, 62-200 Gniezno",52.554658,17.606937,,Do zrobienia,,
ORL-PL-7217053634,Orlen nr 4498,"Stacja Orlen, Polska (współrzędne: 51.43845, 16.89737)",51.438452,16.897372,,Do zrobienia,,
ORL-PL-7222844792,Orlen,"ul. Aleja NSZZ Solidarność 5, 62-700 Turek",52.023626,18.517184,,Do zrobienia,,
ORL-PL-7398542641,Orlen,"ul. Marii Skłodowskiej-Curie 88, 87-100 Toruń",53.036454,18.674184,,Do zrobienia,,
ORL-PL-7402708783,Orlen,"Stacja Orlen, Polska (współrzędne: 49.81031, 20.42013)",49.810310,20.420127,,Do zrobienia,,
ORL-PL-7448103086,Orlen,"ul. Warszawska 49A, 26-200 Końskie",51.201901,20.410161,,Do zrobienia,,
ORL-PL-7756877489,Orlen,"ul. Niechodzka 11, 06-400 Ciechanów",52.864629,20.602752,,Do zrobienia,,
ORL-PL-7787544487,Orlen,55-114,51.258437,17.043937,,Do zrobienia,,
ORL-PL-7892801763,Orlen,"ul. Żorska 2C, 44-230 Stanowice",50.129472,18.674266,,Do zrobienia,,
ORL-PL-7959261468,Orlen nr P255,"Stacja Orlen, Polska (współrzędne: 51.21068, 15.23795)",51.210675,15.237954,,Do zrobienia,,
ORL-PL-7997476565,Orlen nr 4243,"ul. Węgrowska 6, 08-300 Sokołów Podlaski",52.407520,22.222129,,Do zrobienia,,
ORL-PL-8073650454,Orlen,"ul. Gdańska 39A, 83-330 Żukowo",54.342092,18.359560,,Do zrobienia,,
ORL-PL-8117032523,Orlen,"Stacja Orlen, Polska (współrzędne: 52.75800, 15.23724)",52.758000,15.237244,,Do zrobienia,,
ORL-PL-8171502002,Orlen nr 166,"ul. Wrocławska 14, 55-100 Trzebnica",51.300471,17.058724,,Do zrobienia,,
ORL-PL-8171545105,Orlen nr 1105,"ul. Wrocławska 88, 55-300 Środa Śląska",51.163530,16.612115,,Do zrobienia,,
ORL-PL-8223040435,Orlen,87-410,53.160762,18.916534,,Do zrobienia,,
ORL-PL-8238791862,Orlen nr 840,87-410,53.144964,18.868696,,Do zrobienia,,
ORL-PL-8263758965,Orlen,"Trzebnica, 55-100",51.317899,17.061465,,Do zrobienia,,
ORL-PL-8331428444,Orlen nr 4593,"ul. Aleja Generała Władysława Sikorskiego 50, 62-800 Kalisz",51.769974,18.105221,,Do zrobienia,,
ORL-PL-8423046004,Orlen (ALI-PETRO SP. Z O.O.),"ul. Krotoszyńska 145, 63-430 Odolanów",51.583860,17.653331,,Do zrobienia,,
ORL-PL-8541973929,Orlen,"Stacja Orlen, Polska (współrzędne: 50.06154, 22.47386)",50.061536,22.473856,,Do zrobienia,,
ORL-PL-8757347119,Orlen nr 4534,"Stacja Orlen, Polska (współrzędne: 52.39793, 16.63665)",52.397933,16.636646,,Do zrobienia,,
ORL-PL-8812789306,Orlen,"ul. Kartuska 2, 83-312 Egiertowo",54.240472,18.203450,,Do zrobienia,,
ORL-PL-8847766665,Orlen nr 4347,"ul. Mikołaja Kopernika 56, 87-720 Ciechocinek",52.875252,18.774409,,Do zrobienia,,
ORL-PL-8868886803,Orlen nr 4485,"Stacja Orlen, Polska (współrzędne: 52.67619, 18.19838)",52.676189,18.198380,,Do zrobienia,,
ORL-PL-8947888021,Orlen,"Stacja Orlen, Polska (współrzędne: 49.76788, 20.45940)",49.767882,20.459401,,Do zrobienia,,
ORL-PL-8968365197,Orlen,"ul. Bogumińska 7a, 47-460 Chałupki",49.923022,18.321086,,Do zrobienia,,
ORL-PL-9010869518,Orlen,"Stacja Orlen, Polska (współrzędne: 51.11072, 16.88801)",51.110717,16.888011,,Do zrobienia,,
ORL-PL-9033059289,Orlen,"ul. Gnieźnieńska 24, 88-430 Janowiec Wielkopolski",52.750653,17.487620,,Do zrobienia,,
ORL-PL-9048127494,Orlen,"ul. Piotrkowska 40B, 97-340 Rozprza",51.308901,19.654339,,Do zrobienia,,
ORL-PL-9127775257,Orlen,"Stacja Orlen, Polska (współrzędne: 53.59087, 18.34961)",53.590866,18.349609,,Do zrobienia,,
ORL-PL-9205686884,Orlen,"Stacja Orlen, Polska (współrzędne: 50.91621, 16.10979)",50.916212,16.109787,,Do zrobienia,,
ORL-PL-9212727767,Orlen,"Stacja Orlen, Polska (współrzędne: 50.29479, 21.42469)",50.294794,21.424691,,Do zrobienia,,
ORL-PL-9279816386,Orlen,"ul. Forteczna 4A, 87-100 Toruń",53.040878,18.611355,,Do zrobienia,,
ORL-PL-9288913478,Orlen,"Stacja Orlen, Polska (współrzędne: 54.41403, 18.59991)",54.414030,18.599905,,Do zrobienia,,
ORL-PL-9297298652,Orlen nr 4549,"Stacja Orlen, Polska (współrzędne: 52.83636, 17.69055)",52.836360,17.690549,,Do zrobienia,,
ORL-PL-9422129919,Orlen,"Stacja Orlen, Polska (współrzędne: 52.22724, 20.98945)",52.227238,20.989453,,Do zrobienia,,
ORL-PL-9441057142,Orlen,"ul. Krakowska 1, 34-400 Nowy Targ",49.453632,20.019586,,Do zrobienia,,
ORL-PL-9441057474,Orlen,"ul. Adama Mickiewicza 1, Alwernia",50.060118,19.554266,,Do zrobienia,,
ORL-PL-9499424833,Orlen nr 497,"ul. Olsztyńska 6, 14-260 Lubawa",53.513041,19.745749,,Do zrobienia,,
ORL-PL-9690524664,Orlen,"ul. 11 Listopada 87b, 21-200 Parczew",51.644515,22.915091,,Do zrobienia,,
ORL-PL-9694325057,Orlen,"Stacja Orlen, Polska (współrzędne: 52.08130, 15.62792)",52.081297,15.627925,,Do zrobienia,,
ORL-PL-9786019915,Orlen,"ul. Słupska 1, 87-100 Toruń",53.032575,18.703534,,Do zrobienia,,
ORL-PL-9809227610,Orlen,"Stacja Orlen, Polska (współrzędne: 49.75854, 21.51702)",49.758535,21.517022,,Do zrobienia,,
ORL-PL-9812115615,Orlen,"ul. Łopuszańska 24A, 02-220 Warszawa",52.192492,20.949343,,Do zrobienia,,
ORL-PL-9848017462,Orlen,"Stacja Orlen, Polska (współrzędne: 53.24201, 14.48829)",53.242012,14.488287,,Do zrobienia,,
ORL-PL-9855781473,Orlen,"Stacja Orlen, Polska (współrzędne: 50.26058, 18.98649)",50.260583,18.986491,,Do zrobienia,,
ORL-PL-9883137308,Orlen,"Stacja Orlen, Polska (współrzędne: 50.38328, 22.90061)",50.383282,22.900605,,Do zrobienia,,
ORL-PL-9922028295,Orlen,"ul. Mikołaja Kopernika 33, 12-160 Wielbark",53.405867,20.945061,,Do zrobienia,,
ORL-PL-9942842531,Orlen,"ul. Karola Szymanowskiego 15, 49-300 Brzeg",50.841676,17.473284,,Do zrobienia,,
ORL-PL-9942842532,Orlen,"ul. Wrocławska 326, 46-073 Opole",50.687354,17.811911,,Do zrobienia,,
ORL-PL-9942842533,Orlen,"ul. Wrocławska 400, 45-910 Opole",50.691209,17.791543,,Do zrobienia,,
ORL-PL-9942876274,Orlen,"ul. Lubliniecka 61, 42-284 Herby",50.746772,18.877174,,Do zrobienia,,
ORL-PL-9954793144,Orlen nr 4240,"ul. Toruńska 282, 87-800 Włocławek",52.700035,18.964217,,Do zrobienia,,
ORL-PL-9957477040,Orlen,"ul. Płocka 44, 09-500 Gostynin",52.437627,19.470909,,Do zrobienia,,
ORL-PL-10000148918,Orlen nr 4272,"ul. Piotra Wysockiego 43, 58-304 Wałbrzych",50.778825,16.254675,,Do zrobienia,,
ORL-PL-10033888563,Orlen,"Stacja Orlen, Polska (współrzędne: 51.52362, 21.09975)",51.523617,21.099750,,Do zrobienia,,
ORL-PL-10068089562,Orlen,"ul. Mikołowska 111, 44-203 Rybnik",50.106459,18.574948,,Do zrobienia,,
ORL-PL-10164983293,Orlen,"ul. Gdańska 26A, 83-300 Kartuzy",54.330107,18.205676,,Do zrobienia,,
ORL-PL-10199854788,Orlen,"Stacja Orlen, Polska (współrzędne: 49.67419, 20.07474)",49.674186,20.074742,,Do zrobienia,,
ORL-PL-10237615662,Orlen,"ul. Przemyska 10a, 37-550 Skołoszów",49.921982,22.819963,,Do zrobienia,,
ORL-PL-10246676837,Orlen,"Stacja Orlen, Polska (współrzędne: 50.03013, 20.63864)",50.030125,20.638640,,Do zrobienia,,
ORL-PL-10247678664,Orlen nr 4554,"Stacja Orlen, Polska (współrzędne: 49.95990, 20.42524)",49.959899,20.425237,,Do zrobienia,,
ORL-PL-10258057102,Orlen,"ul. Janusza Kusocińskiego 4, 21-040 Świdnik",51.212690,22.711579,,Do zrobienia,,
ORL-PL-10295817543,Orlen,"ul. Biała Droga 4, 34-120 Andrychów",49.861942,19.324647,,Do zrobienia,,
ORL-PL-10563593366,Orlen,87-500,53.082900,19.413627,,Do zrobienia,,
ORL-PL-10587514262,Orlen,"Stacja Orlen, Polska (współrzędne: 50.60644, 20.83539)",50.606444,20.835386,,Do zrobienia,,
ORL-PL-10673243327,Orlen,"ul. Aleja Armii Krajowej 116, 05-200 Wołomin",52.355835,21.255485,,Do zrobienia,,
ORL-PL-10681758997,Orlen,"ul. 18 Stycznia 1, 87-300 Brodnica",53.250340,19.400254,,Do zrobienia,,
ORL-PL-10696809704,Orlen nr 4448,"ul. Parkowa 49, 05-806 Pęcice",52.144709,20.848086,,Do zrobienia,,
ORL-PL-10696840237,Orlen,"Stacja Orlen, Polska (współrzędne: 52.20983, 21.17210)",52.209826,21.172105,,Do zrobienia,,
ORL-PL-10696844669,Orlen,"Stacja Orlen, Polska (współrzędne: 52.63303, 20.36586)",52.633030,20.365855,,Do zrobienia,,
ORL-PL-10715582937,Orlen nr 4065,"ul. Traktorzystów 8, 02-495 Warszawa",52.199717,20.893728,,Do zrobienia,,
ORL-PL-10753391622,Orlen nr 4232,"ul. Brzeska 189, 08-110 Siedlce",52.148337,22.307123,,Do zrobienia,,
ORL-PL-10755491124,Orlen,"Stacja Orlen, Polska (współrzędne: 54.38965, 19.83452)",54.389651,19.834522,,Do zrobienia,,
ORL-PL-10755669319,Orlen nr 7217,"ul. Siedlecka 7, 08-125 Suchożebry",52.273577,22.247450,,Do zrobienia,,
ORL-PL-10755728542,Orlen nr 1417,"ul. Zambrowska 1, 18-220 Czyżew",52.803659,22.308860,,Do zrobienia,,
ORL-PL-10772429301,Orlen nr 1536,"ul. Lazurowa 40, 01-315 Warszawa",52.238990,20.897385,,Do zrobienia,,
ORL-PL-10781766497,Orlen,"Stacja Orlen, Polska (współrzędne: 52.47444, 16.74462)",52.474435,16.744620,,Do zrobienia,,
ORL-PL-10783567503,Orlen nr 121,"ul. Orląt Lwowskich 69, 02-495 Warszawa",52.192803,20.859665,,Do zrobienia,,
ORL-PL-10784175203,Orlen nr 683,"ul. Stefana Batorego 4, 05-240 Tłuszcz",52.425069,21.424375,,Do zrobienia,,
ORL-PL-10784207787,Orlen nr 995,"ul. Warszawska 57, 05-310 Kałuszyn",52.205934,21.807155,,Do zrobienia,,
ORL-PL-10804327218,Orlen nr 4273,"ul. Księcia Józefa Poniatowskiego 44, 05-220 Zielonka",52.313012,21.188113,,Do zrobienia,,
ORL-PL-10804327348,Orlen nr 4348,"ul. Księcia Józefa Poniatowskiego 95, 05-220 Zielonka",52.313125,21.183241,,Do zrobienia,,
ORL-PL-10827052999,Orlen nr 7648,"ul. Warszawska 81A, 21-400 Łuków",51.924982,22.364476,,Do zrobienia,,
ORL-PL-10830669732,Orlen,"Stacja Orlen, Polska (współrzędne: 50.34126, 22.13468)",50.341263,22.134678,,Do zrobienia,,
ORL-PL-10847720467,Orlen nr 4564,"Stacja Orlen, Polska (współrzędne: 52.32480, 17.60227)",52.324796,17.602266,,Do zrobienia,,
ORL-PL-10852540814,Orlen,"ul. Warszawska 91, 26-420 Nowe Miasto nad Pilicą",51.622127,20.592251,,Do zrobienia,,
ORL-PL-10870685177,Orlen nr 414,"Stacja Orlen, Polska (współrzędne: 53.83772, 22.97205)",53.837717,22.972048,,Do zrobienia,,
ORL-PL-10949789545,Orlen,"Stacja Orlen, Polska (współrzędne: 53.14390, 16.73784)",53.143904,16.737842,,Do zrobienia,,
ORL-PL-10980100107,Orlen nr 212,"ul. Radzymińska 283, 03-643 Warszawa",52.292748,21.079028,,Do zrobienia,,
ORL-PL-10994605939,Orlen nr 7639,99-340,52.274808,19.165347,,Do zrobienia,,
ORL-PL-11030477781,Orlen,"Stacja Orlen, Polska (współrzędne: 50.05182, 19.95425)",50.051818,19.954253,,Do zrobienia,,
ORL-PL-11036042462,Orlen nr 4565,"Stacja Orlen, Polska (współrzędne: 49.68458, 20.05285)",49.684581,20.052845,,Do zrobienia,,
ORL-PL-11059358545,Orlen,"ul. Adama Mickiewicza 26, 27-400 Ostrowiec Świętokrzyski",50.941499,21.379019,,Do zrobienia,,
ORL-PL-11073163432,Orlen nr 7583,"ul. Towarowa 8, 26-110 Skarżysko-Kamienna",51.111711,20.877181,,Do zrobienia,,
ORL-PL-11187777315,Orlen,"Stacja Orlen, Polska (współrzędne: 49.69154, 21.73257)",49.691544,21.732574,,Do zrobienia,,
ORL-PL-11222221920,Orlen nr 670,"ul. Połczyńska 119, 01-303 Warszawa",52.216049,20.881890,,Do zrobienia,,
ORL-PL-11247704344,Orlen,"ul. Michała Kajki 61, 11-320 Jeziorany",53.969578,20.747284,,Do zrobienia,,
ORL-PL-11273983638,Orlen nr 4612,"ul. Aleja Jana Pawła II 195, 05-250 Cegielnia",52.397353,21.167191,,Do zrobienia,,
ORL-PL-11294835838,Orlen,"ul. Zawiła 62, Kraków",50.006309,19.898017,,Do zrobienia,,
ORL-PL-11298557886,Orlen,"Stacja Orlen, Polska (współrzędne: 51.10870, 15.59184)",51.108704,15.591840,,Do zrobienia,,
ORL-PL-11299562965,Orlen nr 703,"ul. Sochaczewska 33B, 05-870 Błonie",52.198317,20.608035,,Do zrobienia,,
ORL-PL-11301075477,Orlen,"ul. Stefana Żeromskiego 1A, 26-067 Strawczyn",50.942081,20.429192,,Do zrobienia,,
ORL-PL-11332522677,Orlen nr 7744,"ul. Kolska 1, 62-613 Osiek Mały",52.266785,18.601608,,Do zrobienia,,
ORL-PL-11362686220,Orlen,"ul. Gliwicka 254, Mikołów",50.220744,18.828061,,Do zrobienia,,
ORL-PL-11379480892,Orlen nr 4488,"ul. Rychwalska 66, 62-571 Stare Miasto",52.169588,18.213238,,Do zrobienia,,
ORL-PL-11476461513,Orlen 4596,"ul. Wielicka 6, 44-103 Gliwice",50.290001,18.718131,,Do zrobienia,,
ORL-PL-11492003154,Orlen,ul. Zielona 1,49.960535,20.815356,,Do zrobienia,,
ORL-PL-11519072277,Orlen,"ul. Gliwicka 196, 44-207 Rybnik",50.132058,18.550904,,Do zrobienia,,
ORL-PL-11613199824,Orlen nr 684,"Stacja Orlen, Polska (współrzędne: 52.23831, 20.95537)",52.238315,20.955367,,Do zrobienia,,
ORL-PL-11664892453,Orlen,"Stacja Orlen, Polska (współrzędne: 50.57044, 21.69506)",50.570442,21.695062,,Do zrobienia,,
ORL-PL-11665223838,Orlen,"Stacja Orlen, Polska (współrzędne: 50.60228, 19.19664)",50.602278,19.196642,,Do zrobienia,,
ORL-PL-11748989628,Orlen nr 4143,"Stacja Orlen, Polska (współrzędne: 52.59585, 16.59297)",52.595854,16.592973,,Do zrobienia,,
ORL-PL-11748994122,Orlen nr 7297,"Stacja Orlen, Polska (współrzędne: 52.51563, 16.69450)",52.515627,16.694504,,Do zrobienia,,
ORL-PL-11758355621,Orlen,"Stacja Orlen, Polska (współrzędne: 52.17553, 20.77209)",52.175529,20.772090,,Do zrobienia,,
ORL-PL-11769019662,Orlen,"Stacja Orlen, Polska (współrzędne: 53.78213, 20.53601)",53.782132,20.536012,,Do zrobienia,,
ORL-PL-11800234817,Orlen,"Stacja Orlen, Polska (współrzędne: 51.08616, 17.16521)",51.086159,17.165210,,Do zrobienia,,
ORL-PL-11831849559,Orlen nr 4600,"ul. Jana Pawła II 2, 61-139 Poznań",52.409688,16.955558,,Do zrobienia,,
ORL-PL-11831861037,Orlen nr 1328,"Stacja Orlen, Polska (współrzędne: 52.41099, 17.00982)",52.410985,17.009816,,Do zrobienia,,
ORL-PL-12009548801,Orlen,"Stacja Orlen, Polska (współrzędne: 50.28117, 20.47930)",50.281171,20.479302,,Do zrobienia,,
ORL-PL-12075032617,Orlen,"Stacja Orlen, Polska (współrzędne: 53.00228, 14.95829)",53.002282,14.958291,,Do zrobienia,,
ORL-PL-12076536148,Orlen,"ul. Jana Pawła II 33, 87-853 Nowa Wieś",52.587715,19.001864,,Do zrobienia,,
ORL-PL-12091809757,Orlen,"Stacja Orlen, Polska (współrzędne: 50.35642, 20.04242)",50.356415,20.042418,,Do zrobienia,,
ORL-PL-12120276238,Orlen nr 4685,"ul. Nałęczowska 70K, Bochotnica",51.336004,22.005464,,Do zrobienia,,
ORL-PL-12195602373,Orlen,48-314,50.539329,17.367484,,Do zrobienia,,
ORL-PL-12305138286,Orlen,"Stacja Orlen, Polska (współrzędne: 51.06615, 17.19045)",51.066147,17.190449,,Do zrobienia,,
ORL-PL-12319158888,Orlen,"Stacja Orlen, Polska (współrzędne: 53.40046, 18.40272)",53.400463,18.402720,,Do zrobienia,,
ORL-PL-12347721121,Orlen nr 4677,"Stacja Orlen, Polska (współrzędne: 51.06850, 16.95850)",51.068496,16.958501,,Do zrobienia,,
ORL-PL-12393245241,Orlen,"Stacja Orlen, Polska (współrzędne: 53.01937, 18.64238)",53.019371,18.642377,,Do zrobienia,,
ORL-PL-12393364876,Orlen,"Stacja Orlen, Polska (współrzędne: 51.28017, 18.41386)",51.280166,18.413856,,Do zrobienia,,
ORL-PL-12393405222,Orlen nr 4669,"ul. Tadeusza Kościuszki 175, 42-300 Myszków",50.585742,19.344452,,Do zrobienia,,
ORL-PL-12393522324,Orlen nr 4692,"ul. Lubelska 47A, 36-050 Sokołów Małopolski",50.238175,22.124192,,Do zrobienia,,
ORL-PL-12487131043,Orlen,"Stacja Orlen, Polska (współrzędne: 52.85760, 15.69812)",52.857596,15.698123,,Do zrobienia,,
ORL-PL-12544096130,Orlen,"ul. Gdańska 65, 77-100 Bytów",54.180752,17.497847,,Do zrobienia,,
ORL-PL-12652055848,Orlen,"ul. Suchowola 137A, 21-305",51.695610,22.736476,,Do zrobienia,,
ORL-PL-12704328465,Orlen nr 7791,"Stacja Orlen, Polska (współrzędne: 51.13020, 22.16333)",51.130204,22.163328,,Do zrobienia,,
