ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki,Audyt
ORL-PL-425788038,Orlen nr 425788038 (Rokiciny-Kolonia),"ul. Władysława Reymonta 2, 97-221 Rokiciny-Kolonia",51.664382,19.783945,,Do zrobienia,,,Nie
ORL-PL-426064795,Orlen nr 426064795 (Kłobuck),"ul. Zamkowa 3a, 42-100 Kłobuck",50.913087,18.937676,,Do zrobienia,,,Nie
ORL-PL-427750279,Orlen nr 427750279 (Krapkowice),"ul. 3 Maja 34, 47-303 Krapkowice",50.489987,17.970614,,Do zrobienia,,,Nie
ORL-PL-430116136,Orlen nr 430116136 (Płock),"ul. Kolejowa 46, 09-401 Płock",52.524627,19.674620,,Do zrobienia,,,Nie
ORL-PL-433046893,Orlen nr 433046893 (Łódź),"ul. Legionów 123, 91-073 Łódź",51.769647,19.427318,,Do zrobienia,,,Nie
ORL-PL-433214848,Orlen nr 433214848 (Gwoździany),"ul. Topolowa 3, 42-772 Gwoździany",50.722876,18.529312,,Do zrobienia,,,Nie
ORL-PL-435130978,Orlen nr 435130978 (Wronki),"ul. Nowowiejska 74, 64-510 Wronki",52.697393,16.386543,,Do zrobienia,,,Nie
ORL-PL-438244740,Orlen nr 438244740 (Krapkowice),"ul. Prudnicka 28B, 47-300 Krapkowice",50.469361,17.954077,,Do zrobienia,,,Nie
ORL-PL-439451118,Orlen nr 439451118 (Kock),"ul. Józefa Piłsudskiego 23, 21-150 Kock",51.643288,22.445978,,Do zrobienia,,,Nie
ORL-PL-440772289,Orlen nr 440772289 (Zawichost),"ul. Trójca 56, 27-630 Zawichost",50.819640,21.828943,,Do zrobienia,,,Nie
ORL-PL-441249542,Orlen nr 441249542 (Prudnik),"ul. Powstańców Śląskich 15, 48-200 Prudnik",50.326895,17.592931,,Do zrobienia,,,Nie
ORL-PL-442839059,Orlen nr 442839059 (Pawłówek),"ul. Wspólna, 86-014 Pawłówek",53.154935,17.888566,,Do zrobienia,,,Nie
ORL-PL-445816200,Orlen nr 445816200 (Góra Kalwaria),"ul. Grójecka, 05-530 Góra Kalwaria",51.972402,21.199115,,Do zrobienia,,,Nie
ORL-PL-446759326,Orlen nr 446759326 (Warszawa),"ul. Wawrzyńca Surowieckiego 14, 02-785 Warszawa",52.157008,21.020733,,Do zrobienia,,,Nie
ORL-PL-446874667,Orlen nr 446874667 (Lututów),"ul. Ogrodowa 9A, 98-360 Lututów",51.372876,18.427325,,Do zrobienia,,,Nie
ORL-PL-450090249,Orlen nr 450090249 (Nasielsk),"ul. Warszawska, 06-130 Nasielsk",52.589501,20.809559,,Do zrobienia,,,Nie
ORL-PL-451787518,Orlen nr 451787518,07-221,52.620179,21.492583,,Do zrobienia,,,Nie
ORL-PL-456860384,Orlen nr 456860384,ul. Lisowicka,50.670726,18.667848,,Do zrobienia,,,Nie
ORL-PL-472278434,Orlen nr 472278434 (Gliwice),"ul. Władysława Sikorskiego 115, Gliwice",50.291571,18.747614,,Do zrobienia,,,Nie
ORL-PL-472593709,Orlen nr 472593709 (Legnica),"ul. Jaworzyńska 248, 59-220 Legnica",51.177788,16.158207,,Do zrobienia,,,Nie
ORL-PL-472601663,Orlen nr 472601663 (Łomża),"ul. Szosa Zambrowska, 18-400 Łomża",53.168345,22.084793,,Do zrobienia,,,Nie
ORL-PL-476214790,Orlen nr 476214790,14-120,53.449799,20.033331,,Do zrobienia,,,Nie
ORL-PL-476215872,Orlen nr 476215872 (Nidzica),"ul. Warszawska, 13-100 Nidzica",53.352811,20.428367,,Do zrobienia,,,Nie
ORL-PL-476215876,Orlen nr 476215876 (Strzegowo),"ul. Wyzwolenia 1b, 06-445 Strzegowo",52.887576,20.279766,,Do zrobienia,,,Nie
ORL-PL-476215969,Orlen nr 476215969 (Skępe),"ul. Warszawska 4, 87-630 Skępe",52.876573,19.369074,,Do zrobienia,,,Nie
ORL-PL-480275639,Orlen nr 480275639 (Bałachy),"ul. Kościerska 7, 83-424 Bałachy",54.087730,17.800871,,Do zrobienia,,,Nie
ORL-PL-481122769,Orlen nr 481122769 (Szumowo),"ul. Kapitana Antoniego Kozłowskiego 21, 18-305 Szumowo",52.908741,22.092942,,Do zrobienia,,,Nie
ORL-PL-487280219,Orlen nr 487280219,23-114,51.107508,22.586497,,Do zrobienia,,,Nie
ORL-PL-490751225,Orlen nr 490751225,74-300,52.944633,14.952239,,Do zrobienia,,,Nie
ORL-PL-499874446,Orlen nr 499874446,96-514,52.280442,20.124149,,Do zrobienia,,,Nie
ORL-PL-501773479,Orlen nr 501773479 (Bobolice),"ul. Koszalińska, 76-020 Bobolice",53.961977,16.580081,,Do zrobienia,,,Nie
ORL-PL-508533943,Orlen nr 508533943,20-258,51.300292,22.724373,,Do zrobienia,,,Nie
ORL-PL-518612835,Orlen nr 518612835 (Stalowa Wola),"ul. Przemysłowa 2, 37-450 Stalowa Wola",50.575613,22.044586,,Do zrobienia,,,Nie
ORL-PL-521029649,Orlen nr 521029649,59-223,51.170438,16.041924,,Do zrobienia,,,Nie
ORL-PL-524843311,Orlen nr 524843311,ul. Centralna 62,50.063913,20.004598,,Do zrobienia,,,Nie
ORL-PL-536993014,Orlen nr 536993014,59-706,51.303470,15.725643,,Do zrobienia,,,Nie
ORL-PL-537259345,Orlen nr 537259345 (Huta Żabiowolska),"ul. Warszawska, 96-321 Huta Żabiowolska",52.028781,20.674909,,Do zrobienia,,,Nie
ORL-PL-539815288,Orlen nr 539815288 (Wyszków),"ul. Warszawska 1, 07-200 Wyszków",52.585528,21.464785,,Do zrobienia,,,Nie
ORL-PL-544444405,Orlen nr 544444405 (Kraków),"ul. Zamknięta, 33-352 Kraków",50.039886,19.962554,,Do zrobienia,,,Nie
ORL-PL-560715183,Orlen nr 560715183 (Filipów),"ul. Plac Stefana Batorego 11B, 16-424 Filipów",54.180207,22.621384,,Do zrobienia,,,Nie
ORL-PL-562218613,Orlen nr 562218613 (Łódź),"ul. Kamieńca Podolskiego 10, Łódź",51.703920,19.603155,,Do zrobienia,,,Nie
ORL-PL-562233207,Orlen nr 562233207,95-006,51.701533,19.604609,,Do zrobienia,,,Nie
ORL-PL-562767139,Orlen nr 562767139 (Targowiska),"ul. 864, 38-423 Targowiska",49.651241,21.821162,,Do zrobienia,,,Nie
ORL-PL-564322978,Orlen nr 564322978 (Kraków),"ul. Zakopiańska, 30-418 Kraków",50.017811,19.932955,,Do zrobienia,,,Nie
ORL-PL-566829684,Orlen nr 566829684 (Rzeszów),"ul. Lubelska, 35-233 Rzeszów",50.062976,22.011299,,Do zrobienia,,,Nie
ORL-PL-568734510,Orlen nr 568734510 (Tarnów),"ul. Krakowska 270, 33-100 Tarnów",49.991227,20.935548,,Do zrobienia,,,Nie
ORL-PL-568931159,Orlen nr 568931159 (Mielec),Mielec,50.287523,21.403444,,Do zrobienia,,,Nie
ORL-PL-570307408,Orlen nr 570307408 (Zawadka Brzostecka),"ul. 73, 39-239 Zawadka Brzostecka",49.896930,21.379700,,Do zrobienia,,,Nie
ORL-PL-571566421,Orlen nr 571566421 (Strzyżów),"ul. Jana Sobieskiego 1, 38-100 Strzyżów",49.871596,21.775165,,Do zrobienia,,,Nie
ORL-PL-571652866,Orlen nr 571652866 (Gdynia),"ul. Śląska 45/47, Gdynia",54.513449,18.533597,,Do zrobienia,,,Nie
ORL-PL-573460829,Orlen nr 573460829,46-034,50.914960,17.833675,,Do zrobienia,,,Nie
ORL-PL-577429423,Orlen nr 577429423 (Lisia Góra),"ul. Tarnowska 7, 33-140 Lisia Góra",50.073860,21.021430,,Do zrobienia,,,Nie
ORL-PL-581905501,Orlen nr 581905501 (Brzesko),"ul. Krakowska 5, 32-851 Brzesko",49.968928,20.627175,,Do zrobienia,,,Nie
ORL-PL-581910188,Orlen nr 581910188 (Sufczyn),"ul. 94, 32-852 Sufczyn",49.964661,20.741684,,Do zrobienia,,,Nie
ORL-PL-587566937,Orlen nr 587566937 (Browina),"ul. 91, 87-140 Browina",53.167793,18.583473,,Do zrobienia,,,Nie
ORL-PL-592029025,Orlen nr 592029025 (Inowrocław),"ul. Andrzeja 9A, 88-100 Inowrocław",52.795517,18.265229,,Do zrobienia,,,Nie
ORL-PL-599950838,Orlen nr 599950838,96-200,51.734611,20.232054,,Do zrobienia,,,Nie
ORL-PL-600007050,Orlen nr 600007050,ul. Chemików 18,50.031514,19.252613,,Do zrobienia,,,Nie
ORL-PL-603760275,Orlen nr 603760275 (Choszczno),"ul. Bohaterów Warszawy 23, 73-200 Choszczno",53.170572,15.418433,,Do zrobienia,,,Nie
ORL-PL-605057502,Orlen nr 605057502 (Wierzbno),66-340 Wierzbno,52.566993,15.790785,,Do zrobienia,,,Nie
ORL-PL-614217423,Orlen nr 614217423 (Stalowa Wola),"ul. Komisji Edukacji Narodowej 16A, 37-450 Stalowa Wola",50.571086,22.045718,,Do zrobienia,,,Nie
ORL-PL-615327066,Orlen nr 615327066,24-100,51.396469,21.807981,,Do zrobienia,,,Nie
ORL-PL-637167848,Orlen nr 637167848,17-200,52.745534,23.582164,,Do zrobienia,,,Nie
ORL-PL-637431676,Orlen nr 637431676 (Piekary Śląskie),"ul. Karola Miarki 13D, 41-940 Piekary Śląskie",50.372132,18.933719,,Do zrobienia,,,Nie
ORL-PL-660580223,Orlen nr 660580223 (Staszów),"ul. Krakowska 43B, 28-200 Staszów",50.557930,21.162791,,Do zrobienia,,,Nie
ORL-PL-660768645,Orlen nr 660768645 (Bielsko-Biała),"ul. Warszawska 32, 43-300 Bielsko-Biała",49.833120,19.043220,,Do zrobienia,,,Nie
ORL-PL-673835485,Orlen nr 673835485 (Koluszki),"ul. Partyzantów 8A, Koluszki",51.737089,19.821889,,Do zrobienia,,,Nie
ORL-PL-673978012,Orlen nr 673978012 (Staszów),"ul. Opatowska 71, 28-200 Staszów",50.571559,21.169674,,Do zrobienia,,,Nie
ORL-PL-682539981,Orlen nr 682539981,89-620,53.681067,17.539184,,Do zrobienia,,,Nie
ORL-PL-683177921,Orlen nr 683177921 (Paradyż),Paradyż,51.305325,20.114503,,Do zrobienia,,,Nie
ORL-PL-685641136,Orlen nr 685641136,32-742,50.009741,20.430664,,Do zrobienia,,,Nie
ORL-PL-686236295,Orlen nr 686236295 (Wałbrzych),"ul. Wrocławska, 58-309 Wałbrzych",50.797121,16.289126,,Do zrobienia,,,Nie
ORL-PL-691208440,Orlen nr 691208440 (Warszawa),"ul. Trakt Lubelski 154, Warszawa",52.191795,21.139990,,Do zrobienia,,,Nie
ORL-PL-701684922,Orlen nr 701684922 (Mława),"ul. Stanisława Grzebskiego 10, 06-500 Mława",53.109431,20.382850,,Do zrobienia,,,Nie
ORL-PL-702493651,Orlen nr 702493651 (Kraków),"ul. Karola Bunscha 68, 30-392 Kraków",50.008054,19.880314,,Do zrobienia,,,Nie
ORL-PL-704943876,Orlen nr 704943876 (Kraków),"ul. Generała Leopolda Okulickiego 61, 31-637 Kraków",50.093074,20.026348,,Do zrobienia,,,Nie
ORL-PL-716311106,Orlen nr 716311106,96-130,51.777488,20.099463,,Do zrobienia,,,Nie
ORL-PL-722051013,Orlen nr 722051013 (Wrocław),"ul. wybrzeże Ludwika Pasteura 20, Wrocław",51.114252,17.070957,,Do zrobienia,,,Nie
ORL-PL-723239936,Orlen nr 723239936 (Stegna),"ul. Gdańska 9, 82-103 Stegna",54.326215,19.117499,,Do zrobienia,,,Nie
ORL-PL-727605072,Orlen nr 727605072 (Wrocław),"ul. Bolesława Krzywoustego 172, Wrocław",51.142375,17.091586,,Do zrobienia,,,Nie
ORL-PL-729619285,Orlen nr 729619285 (Ełk),"ul. Suwalska 75, 19-301 Ełk",53.833389,22.387306,,Do zrobienia,,,Nie
ORL-PL-740157752,Orlen nr 740157752 (Brzezie),"ul. 94, 32-014 Brzezie",49.983096,20.229110,,Do zrobienia,,,Nie
ORL-PL-741335184,Orlen nr 741335184,"ul. Radomska, 26-800",51.620155,20.973851,,Do zrobienia,,,Nie
ORL-PL-744504173,Orlen nr 744504173 (Wrocław),"ul. Bolesława Krzywoustego 177, Wrocław",51.141129,17.092853,,Do zrobienia,,,Nie
ORL-PL-747095270,Orlen nr 747095270 (Kargowa),"ul. Zielonogórska 1, 66-120 Kargowa",52.069347,15.845794,,Do zrobienia,,,Nie
ORL-PL-749066231,Orlen nr 749066231,27-300,51.108617,21.633608,,Do zrobienia,,,Nie
ORL-PL-751355221,Orlen nr 751355221 (Piotrków Trybunalski),"ul. Aleje Generała Władysława Sikorskiego 43, 97-300 Piotrków Trybunalski",51.407350,19.646463,,Do zrobienia,,,Nie
ORL-PL-752292478,Orlen nr 752292478 (Raków),"ul. Łagowska 37, 26-035 Raków",50.682406,21.054070,,Do zrobienia,,,Nie
ORL-PL-762731572,Orlen nr 762731572,ul. Karlovarská 97,50.076772,14.305900,,Do zrobienia,,,Nie
ORL-PL-762888479,Orlen nr 762888479 (Lubawka),"ul. Kamiennogórska 29, 58-420 Lubawka",50.710500,16.001319,,Do zrobienia,,,Nie
ORL-PL-764566316,Orlen nr 764566316 (Tychy),"ul. Władysława Sikorskiego 70, 43-100 Tychy",50.099176,18.988829,,Do zrobienia,,,Nie
ORL-PL-767540723,Orlen nr 767540723 (Ozorków),"ul. 91, 95-035 Ozorków",51.978209,19.274370,,Do zrobienia,,,Nie
ORL-PL-778761439,Orlen nr 778761439 (Nowa Sarzyna),"ul. Podleśna, 37-310 Nowa Sarzyna",50.332943,22.335798,,Do zrobienia,,,Nie
ORL-PL-791533372,Orlen nr 791533372 (Kołbiel),05-340 Kołbiel,52.060610,21.469372,,Do zrobienia,,,Nie
ORL-PL-793552425,Orlen nr 793552425 (Legnica),"ul. Ignacego Domejki 1a, 59-220 Legnica",51.209495,16.130915,,Do zrobienia,,,Nie
ORL-PL-796407286,Orlen nr 796407286 (Popowo-Letnisko),"ul. Aleja Wrzosowa 1, 07-203 Popowo-Letnisko",52.546442,21.162851,,Do zrobienia,,,Nie
ORL-PL-814272408,Orlen nr 814272408 (Nidzica),"ul. Olsztyńska 1;2, 13-100 Nidzica",53.361494,20.414925,,Do zrobienia,,,Nie
ORL-PL-820450855,Orlen nr 820450855 (Kielce),"ul. Sandomierska 233, 25-425 Kielce",50.866392,20.670750,,Do zrobienia,,,Nie
ORL-PL-822877573,Orlen nr 822877573 (Jabłonowo Pomorskie),"ul. Grudziądzka 33, 87-330 Jabłonowo Pomorskie",53.385767,19.155189,,Do zrobienia,,,Nie
ORL-PL-825169800,Orlen nr 825169800 (Jordanów),"ul. Juliusza Słowackiego, 34-240 Jordanów",49.652006,19.833097,,Do zrobienia,,,Nie
ORL-PL-826489592,Orlen nr 826489592 (Kielce),"ul. Generała Władysława Sikorskiego 1, 25-434 Kielce",50.897237,20.662320,,Do zrobienia,,,Nie
ORL-PL-827854354,Orlen nr 827854354 (Świdnica),"ul. Towarowa 7, 58-100 Świdnica",50.833900,16.504494,,Do zrobienia,,,Nie
ORL-PL-828864818,Orlen nr 828864818,23-302,50.808156,22.533314,,Do zrobienia,,,Nie
ORL-PL-831863321,Orlen nr 831863321 (Piaski),"ul. Gostyńska 11d, 63-820 Piaski",51.883697,17.065888,,Do zrobienia,,,Nie
ORL-PL-848212706,Orlen nr 848212706 (Branice),"ul. Żymierskiego, 48-140 Branice",50.050748,17.792456,,Do zrobienia,,,Nie
ORL-PL-861674484,Orlen nr 861674484 (Opole),"ul. Batalionów Chłopskich, 45-051 Opole",50.674758,17.931993,,Do zrobienia,,,Nie
ORL-PL-879605960,Orlen nr 879605960 (Łężkowice),32-015 Łężkowice,49.968959,20.308161,,Do zrobienia,,,Nie
ORL-PL-895313497,Orlen nr 895313497,05-600,51.884422,20.949254,,Do zrobienia,,,Nie
ORL-PL-903233072,Orlen nr 903233072 (Będzin),"ul. Stefana Żeromskiego 13, 42-500 Będzin",50.305968,19.116945,,Do zrobienia,,,Nie
ORL-PL-906614318,Orlen nr 906614318,16-070,53.165113,22.936384,,Do zrobienia,,,Nie
ORL-PL-916357403,Orlen nr 916357403,96-321,52.040001,20.697422,,Do zrobienia,,,Nie
ORL-PL-917900563,Orlen nr 917900563,09-451,52.607376,19.904377,,Do zrobienia,,,Nie
ORL-PL-919317608,Orlen nr 919317608 (Sadki),"ul. Wyrzyska 103, 89-110 Sadki",53.158138,17.426357,,Do zrobienia,,,Nie
ORL-PL-923823150,Orlen nr 923823150 (Kraków),"ul. Olszanicka 174, Kraków",50.073385,19.808359,,Do zrobienia,,,Nie
ORL-PL-938891186,Orlen nr 938891186 (Kraków),31-940 Kraków,50.072765,20.029122,,Do zrobienia,,,Nie
ORL-PL-947810858,Orlen nr 947810858 (Kościerzyna),"ul. Chojnicka 81, 83-400 Kościerzyna",54.108989,17.975400,,Do zrobienia,,,Nie
ORL-PL-949069112,Orlen nr 949069112 (Oborniki Śląskie),Oborniki Śląskie,51.301631,16.912827,,Do zrobienia,,,Nie
ORL-PL-951686015,Orlen nr 951686015 (Ruda Śląska),"ul. Radoszowska 4A, 41-707 Ruda Śląska",50.258378,18.933761,,Do zrobienia,,,Nie
ORL-PL-958609771,Orlen nr 958609771 (Pruszków),"ul. Piastowska 4, Pruszków",52.172666,20.838759,,Do zrobienia,,,Nie
ORL-PL-965884969,Orlen nr 965884969 (Wołomin),"ul. Aleja Armii Krajowej 20, 05-200 Wołomin",52.344384,21.227662,,Do zrobienia,,,Nie
ORL-PL-982048048,Orlen nr 982048048 (Łeba),"ul. Aleja Świętego Mikołaja 41, 84-360 Łeba",54.747858,17.555508,,Do zrobienia,,,Nie
ORL-PL-982906423,Orlen nr 982906423 (Jabłonna),"ul. Edukacyjna 3, 05-110 Jabłonna",52.384288,20.926190,,Do zrobienia,,,Nie
ORL-PL-1006623068,Orlen nr 1006623068 (Poznań),"ul. Adama Poszwińskiego 4, 60-461 Poznań",52.441409,16.868198,,Do zrobienia,,,Nie
ORL-PL-1010176736,Orlen nr 1010176736 (Toruń),"ul. Szosa Bydgoska 98b, 87-100 Toruń",53.017180,18.536411,,Do zrobienia,,,Nie
ORL-PL-1030936387,Orlen nr 1030936387 (Łochów),"ul. Aleja Węgrowska 2A, 07-130 Łochów",52.530199,21.681663,,Do zrobienia,,,Nie
ORL-PL-1031483428,Orlen nr 1031483428 (Biała Niżna),Biała Niżna,49.627454,20.968588,,Do zrobienia,,,Nie
ORL-PL-1032032191,Orlen nr 1032032191 (Wieluń),"ul. Romualda Traugutta 51A, 98-300 Wieluń",51.227671,18.552724,,Do zrobienia,,,Nie
ORL-PL-1049423758,Orlen nr 1049423758 (Przemyśl),"ul. Armii Krajowej 2, 37-700 Przemyśl",49.805833,22.766144,,Do zrobienia,,,Nie
ORL-PL-1050252642,Orlen nr 1050252642 (Ulkowy),"ul. Polna 57, 83-032 Ulkowy",54.191047,18.630746,,Do zrobienia,,,Nie
ORL-PL-1071359709,Orlen nr 1071359709 (Żory),"ul. Aleja Armii Krajowej 4, 44-240 Żory",50.053329,18.678666,,Do zrobienia,,,Nie
ORL-PL-1079515362,Orlen nr 1079515362 (Przejazdowo),"ul. Główna 21, 83-021 Przejazdowo",54.328945,18.745091,,Do zrobienia,,,Nie
ORL-PL-1086024483,Orlen nr 1086024483 (Starachowice),"ul. 1 Maja 7D, 27-200 Starachowice",51.055073,21.058873,,Do zrobienia,,,Nie
ORL-PL-1090850304,Orlen nr 1090850304 (Ożarów),"ul. Sandomierska 6, 27-530 Ożarów",50.884225,21.667858,,Do zrobienia,,,Nie
ORL-PL-1091666657,Orlen nr 1091666657 (Ogrodzieniec),"ul. Tadeusza Kościuszki 236, 42-440 Ogrodzieniec",50.466105,19.490216,,Do zrobienia,,,Nie
ORL-PL-1096784465,Orlen nr 1096784465,21-025,51.338665,22.496800,,Do zrobienia,,,Nie
ORL-PL-1103294109,Orlen nr 1103294109,36-100,50.262900,21.717960,,Do zrobienia,,,Nie
ORL-PL-1108026922,Orlen nr 1108026922 (Kolbuszowa Dolna),"ul. Tarnobrzeska 128, 36-100 Kolbuszowa Dolna",50.258071,21.766587,,Do zrobienia,,,Nie
ORL-PL-1115754616,Orlen nr 1115754616 (Schodnia),"ul. Warszawska 7, 46-040 Schodnia",50.673666,18.185128,,Do zrobienia,,,Nie
ORL-PL-1121509743,Orlen nr 1121509743 (Chociszewo),09-145 Chociszewo,52.416312,20.380398,,Do zrobienia,,,Nie
ORL-PL-1135303468,Orlen nr 1135303468 (Nowa Dęba),Nowa Dęba,50.408820,21.754105,,Do zrobienia,,,Nie
ORL-PL-1135781472,Orlen nr 1135781472 (Warszawa),"ul. Marymoncka 127, 01-946 Warszawa",52.290671,20.948778,,Do zrobienia,,,Nie
ORL-PL-1169037765,Orlen nr 1169037765 (Wrocław),"ul. Żmigrodzka 116, Wrocław",51.145978,17.029365,,Do zrobienia,,,Nie
ORL-PL-1193529825,Orlen nr 1193529825 (Dąbrowa Tarnowska),"ul. Żabieńska 12, 33-200 Dąbrowa Tarnowska",50.166265,20.978984,,Do zrobienia,,,Nie
ORL-PL-1201037745,Orlen nr 1201037745 (Orły),"ul. Krakowska 9, 37-716 Orły",49.876318,22.811662,,Do zrobienia,,,Nie
ORL-PL-1207469347,Orlen nr 1207469347 (Sanok),"ul. Krakowska 198, 38-500 Sanok",49.569831,22.153294,,Do zrobienia,,,Nie
ORL-PL-1228937726,Orlen nr 1228937726 (Łagów),"ul. Kwarcytowa 1, 26-025 Łagów",50.776706,21.094893,,Do zrobienia,,,Nie
ORL-PL-1241039653,Orlen nr 1241039653 (Kowalów),"ul. Radowska 27, 69-110 Kowalów",52.405279,14.761829,,Do zrobienia,,,Nie
ORL-PL-1252805136,Orlen nr 1252805136 (Kolbudy),"ul. Generała Józefa Wybickiego 37B, 83-050 Kolbudy",54.279031,18.482100,,Do zrobienia,,,Nie
ORL-PL-1254577001,Orlen nr 1254577001 (Sieradz),98-200 Sieradz,51.568695,18.700060,,Do zrobienia,,,Nie
ORL-PL-1254616835,Orlen nr 1254616835 (Wrocław),"ul. Rawicka 2, 54-041 Wrocław",51.144300,16.882914,,Do zrobienia,,,Nie
ORL-PL-1254656094,Orlen nr 1254656094 (Krasnystaw),"ul. Polewana 4, 22-300 Krasnystaw",50.994301,23.142484,,Do zrobienia,,,Nie
ORL-PL-1258990419,Orlen nr 1258990419,27-670,50.558939,21.526086,,Do zrobienia,,,Nie
ORL-PL-1271733554,Orlen nr 1271733554,18-411,53.063998,21.981640,,Do zrobienia,,,Nie
ORL-PL-1281855896,Orlen nr 1281855896 (Libiąż),"ul. Krakowska 86, 32-590 Libiąż",50.093109,19.298747,,Do zrobienia,,,Nie
ORL-PL-1284714420,Orlen nr 1284714420 (Skomlin),"ul. Olszyńska 1, 98-346 Skomlin",51.176330,18.393140,,Do zrobienia,,,Nie
ORL-PL-1301510897,Orlen nr 1301510897 (Nowy Staw),"ul. Juliusza Słowackiego, 82-230 Nowy Staw",54.133242,19.004977,,Do zrobienia,,,Nie
ORL-PL-1304234078,Orlen nr 1304234078 (Pyrzyce),"ul. Plac Wolności 1, 74-200 Pyrzyce",53.145925,14.894015,,Do zrobienia,,,Nie
ORL-PL-1308388857,Orlen nr 1308388857,24-220,51.045924,22.384710,,Do zrobienia,,,Nie
ORL-PL-1313068215,Orlen nr 1313068215 (Olsztyn),"ul. Sielska 36L, 10-802 Olsztyn",53.769268,20.418353,,Do zrobienia,,,Nie
ORL-PL-1320418397,Orlen nr 1320418397 (Konin),"ul. Zagórowska 16k, 62-500 Konin",52.203642,18.233819,,Do zrobienia,,,Nie
ORL-PL-1337452297,Orlen nr 1337452297 (Dukla),"ul. Trakt Węgierski 3, 38-450 Dukla",49.565596,21.691299,,Do zrobienia,,,Nie
ORL-PL-1342236922,Orlen nr 1342236922 (Darłowo),"ul. Marii Curie-Skłodowskiej 28, 76-150 Darłowo",54.417615,16.410661,,Do zrobienia,,,Nie
ORL-PL-1346180095,Orlen nr 1346180095 (Koszalin),"ul. Władysława IV 135, 75-342 Koszalin",54.211481,16.181126,,Do zrobienia,,,Nie
ORL-PL-1386973646,Orlen nr 1386973646 (Zamość),"ul. Poznańska 1b, 89-200 Zamość",53.072445,17.820993,,Do zrobienia,,,Nie
ORL-PL-1389325761,Orlen nr 1389325761,28-512,50.224283,20.572071,,Do zrobienia,,,Nie
ORL-PL-1410125226,Orlen nr 1410125226 (Zawiercie),"ul. Jurajska 164, 42-431 Zawiercie",50.515515,19.559521,,Do zrobienia,,,Nie
ORL-PL-1411406813,Orlen nr 1411406813,97-561,51.107471,19.388617,,Do zrobienia,,,Nie
ORL-PL-1420752153,Orlen nr 1420752153 (Wrocław),"ul. Krakowska 13, Wrocław",51.094594,17.057605,,Do zrobienia,,,Nie
ORL-PL-1426176073,Orlen nr 1426176073 (Tykocin),"ul. Sokołowska 17, 16-080 Tykocin",53.204514,22.767563,,Do zrobienia,,,Nie
ORL-PL-1437342454,Orlen nr 1437342454 (Sieniawa),"ul. Wylewa 208C, 37-530 Sieniawa",50.183011,22.613618,,Do zrobienia,,,Nie
ORL-PL-1454112573,Orlen nr 1454112573 (Reszel),"ul. Słowiańska 32, Reszel",54.044174,21.156681,,Do zrobienia,,,Nie
ORL-PL-1460335783,Orlen nr 1460335783 (Chrzanów),"ul. Podwale 35, 32-500 Chrzanów",50.136156,19.403729,,Do zrobienia,,,Nie
ORL-PL-1460706333,Orlen nr 1460706333 (Kraśnik),"ul. Urzędowska 561, 23-204 Kraśnik",50.963783,22.176674,,Do zrobienia,,,Nie
ORL-PL-1460749641,Orlen nr 1460749641 (Kraśnik),"ul. Urzędowska 44b, 23-200 Kraśnik",50.931403,22.219847,,Do zrobienia,,,Nie
ORL-PL-1484048948,Orlen nr 1484048948 (Janów Lubelski),"ul. Lubelska 72, 23-300 Janów Lubelski",50.717967,22.393316,,Do zrobienia,,,Nie
ORL-PL-1488025725,Orlen nr 1488025725,"ul. Przemysłowa 4, 26-052",50.823457,20.527152,,Do zrobienia,,,Nie
ORL-PL-1492745906,Orlen nr 1492745906 (Olsztynek),Olsztynek,53.583863,20.278095,,Do zrobienia,,,Nie
ORL-PL-1493621449,Orlen nr 1493621449 (Prabuty),"ul. Władysława Jagiełły 3, 82-550 Prabuty",53.754817,19.209515,,Do zrobienia,,,Nie
ORL-PL-1503287793,Orlen nr 1503287793 (Starzyno),"ul. Pucka 26A, 84-107 Starzyno",54.754644,18.270674,,Do zrobienia,,,Nie
ORL-PL-1511283068,Orlen nr 1511283068 (Rybno),"ul. Wejherowska 1, 84-251 Rybno",54.672981,18.091715,,Do zrobienia,,,Nie
ORL-PL-1517935139,Orlen nr 1517935139 (Katowice),"ul. Feliksa Bocheńskiego 99, 40-816 Katowice",50.259313,18.984843,,Do zrobienia,,,Nie
ORL-PL-1534342173,Orlen nr 1534342173,"ul. Iławska 57a, 14-240",53.716748,19.351639,,Do zrobienia,,,Nie
ORL-PL-1562868847,Orlen nr 1562868847 (Łuków),"ul. Radzyńska 9, 21-400 Łuków",51.918456,22.389542,,Do zrobienia,,,Nie
ORL-PL-1578722824,Orlen nr 1578722824,88-170,52.806445,18.110220,,Do zrobienia,,,Nie
ORL-PL-1603226360,Orlen nr 1603226360 (Chrząstowice),"ul. Opolska 3, 46-053 Chrząstowice",50.668902,18.068618,,Do zrobienia,,,Nie
ORL-PL-1694953493,Orlen nr 1694953493 (Kąty Wrocławskie),"ul. Cypriana Kamila Norwida 10, 55-080 Kąty Wrocławskie",51.028372,16.772751,,Do zrobienia,,,Nie
ORL-PL-1771732809,Orlen nr 1771732809 (Fasty),"ul. Szosa Knyszyńska 15, 15-694 Fasty",53.161161,23.070757,,Do zrobienia,,,Nie
